date,Symbol,Name,Rank,Price,Market Cap,Circulating Supply,max_supply,circulating_pct,potential_dilution_pct,locked_tokens
2021-05-01,OGN,Origin Protocol,123,1.87375255,530039096.54096687,282875718.0,,,,
2021-05-01,SRM,Serum,124,10.53616694,526808347.1262035,50000000.0,,,,
2021-05-01,REEF,Reef,125,0.04128603,522956466.8394979,12666667338.0,,,,
2021-05-01,QNT,Quant,126,42.33977711,511157036.0778248,12072738.0,14881364.0,81.1265553345782,23.264200714038523,2808626.0
2021-05-01,FET,Fetch.ai,127,0.67635334,504636479.6917247,746113681.0,2719493897.0,27.435754933043704,264.4878744690918,1973380216.0
2021-05-01,ALPHA,Alpha Finance Lab,128,2.04667871,511982890.1774711,250153035.0,,,,
2021-05-01,ZKS,ZKSwap,129,2.54425471,502337649.86640334,197440000.0,,,,
2021-05-01,STMX,StormX,130,0.05997856,504559609.2031742,8412333047.209724,,,,
2021-05-01,ABBC,ABBC Coin,131,0.58552967,493898145.0068634,843506599.7027307,,,,
2021-05-01,INJ,Injective Protocol,132,20.6495996,496737578.8689138,24055555.0,,,,
2021-05-01,EWT,Energy Web Token,133,15.56094296,467795214.7837078,30062138.0,,,,
2021-05-01,GLM,Golem,134,0.46451841,464518414.85279,1000000000.0,,,,
2021-05-01,SXP,Swipe,135,5.07016697,464332492.3086067,91581302.0,,,,
2021-05-01,REP,Augur,136,42.1517612,463669373.2022244,11000000.0,,,,
2021-05-01,BCD,Bitcoin Diamond,137,2.4949484,465290157.36451566,186492897.953,,,,
2021-05-01,MCO,MCO,138,29.53259312,466432787.4916147,15793831.094963,,,,
2021-05-01,NKN,NKN,139,0.76769274,448076664.48108286,583666666.0,,,,
2021-05-01,BAL,Balancer,140,63.22478437,439022217.6548754,6943831.0,,,,
2021-05-01,SKL,SKALE Network,141,0.65719527,434022708.5838664,660416667.0,,,,
2021-05-01,DODO,DODO,142,3.82768371,423157955.4593176,110551965.0,,,,
2021-05-01,MAID,MaidSafeCoin,143,0.93649181,423811629.0381345,452552412.0,,,,
2021-05-01,WIN,WINkLink,144,0.00133227,417809242.9053788,313607571387.0,,,,
2021-05-01,SAND,The Sandbox,145,0.60321993,414304569.2924159,686821748.5533226,,,,
2021-05-01,WAXP,WAX,146,0.26339189,414574404.6783329,1573983152.4481964,,,,
2021-05-01,FUN,FUNToken,147,0.03970871,408955255.8404448,10298879188.66342,,,,
2021-05-01,ARDR,Ardor,148,0.39981435,399414333.22712064,998999495.0,,,,
2021-05-01,KIN,Kin,149,0.00026079,395903864.7498315,1518114145968.0,,,,
2021-05-01,CELR,Celer Network,150,0.07219277,397537387.2392989,5506609696.93128,,,,
2021-05-01,ANT,Aragon,151,9.90909549,392494543.9860179,39609522.80952381,,,,
2021-05-01,BTS,BitShares,152,0.12619764,377946801.08289593,2994880000.0,,,,
2021-05-01,BAND,Band Protocol,153,18.49440511,379024939.6726372,20494032.5175,,,,
2021-05-01,MED,MediBloc,154,0.13801644,377907168.1505643,2738131491.110654,,,,
2021-05-01,GT,GateToken,155,4.84110605,368551307.52176034,76129567.02357373,300000000.0,25.376522341191244,294.0650285152734,223870432.97642627
2021-05-01,SWAP,TrustSwap,156,4.47942595,366299260.8313416,81773706.00116025,,,,
2021-05-01,WOO,Wootrade,157,0.96714742,363875390.66069806,376235705.0,,,,
2021-05-01,CVC,Civic,158,0.53686874,359702058.3509379,670000000.0,,,,
2021-05-01,AGI,SingularityNET,159,0.4081921,354179948.11603355,867679580.8423078,,,,
2021-05-01,KMD,Komodo,160,2.83032226,355371358.2134204,125558620.17752,,,,
2021-05-01,PROM,Prometeus,161,56.06470299,343115982.2760045,6120000.0,,,,
2021-05-01,GNO,Gnosis,162,228.7195931,344128526.427012,1504587.0,,,,
2021-05-01,USDN,Neutrino USD,163,0.99806777,337273411.92467535,337926364.781593,,,,
2021-05-01,KAVA,Kava.io,164,5.76549846,337421104.2466858,58524186.0,,,,
2021-05-01,NMR,Numeraire,165,68.58422296,336851912.73495865,4911507.31452239,,,,
2021-05-01,STEEM,Steem,166,0.89436092,334081512.0227419,373542163.412,,,,
2021-05-01,NU,NuCypher,167,0.51599068,330750028.2008174,641000000.0,,,,
2021-05-01,BADGER,Badger DAO,168,37.78574359,325078066.3159653,8603193.57090421,,,,
2021-05-01,TUSD,TrueUSD,169,0.99921657,320764563.2019851,321016056.74,,,,
2021-05-01,ALICE,MyNeighborAlice,170,18.21569729,316953132.87991923,17400000.0,,,,
2021-05-01,ORBS,Orbs,171,0.14162482,315816338.09198743,2229950518.201359,,,,
2021-05-01,SNM,SONM,172,0.86160418,309832864.2092273,359600000.0,,,,
2021-05-01,WAN,Wanchain,173,1.83734026,310563017.1689373,169028581.17449087,,,,
2021-05-01,STRAX,Stratis,174,2.35059026,307454742.808518,130798952.0,,,,
2021-05-01,VLX,Velas,175,0.14417969,306292551.4708456,2124380663.0,,,,
2021-05-01,SYS,Syscoin,176,0.49909561,305077591.9968469,611260821.3474224,,,,
2021-05-01,JST,JUST,177,0.13106802,296256548.1177402,2260326706.0,,,,
2021-05-01,UBT,Unibright,178,1.94837468,292256201.2756186,149999999.24349335,,,,
2021-05-01,XHV,Haven Protocol,179,19.70891462,283489039.2521864,14383797.624,,,,
2021-05-01,PPT,Populous,180,5.22025726,277990423.9385543,53252245.99438964,,,,
2021-05-01,BTM,Bytom,181,0.19136247,273027786.1359204,1426757256.503,,,,
2021-05-01,ZB,ZB Token,182,0.59302644,274742513.4738992,463288810.0,,,,
2021-05-01,NOIA,Syntropy,183,0.73813873,271723618.1250286,368119986.61612815,,,,
2021-05-01,ARK,Ark,184,2.0885227,269149961.99393594,128870977.48418084,,,,
2021-05-01,COTI,COTI,185,0.40088532,268489032.55153805,669740238.21,,,,
2021-05-01,MTL,Metal,186,4.07311729,267151059.3105881,65588845.12,,,,
2021-05-01,UQC,Uquid Coin,187,25.95355262,259535526.19492,10000000.0,,,,
2021-05-01,ONG,Ontology Gas,188,0.99543095,258276675.59466463,259462170.3794592,,,,
2021-05-01,ELF,aelf,189,0.46410679,252696956.1485551,544480199.9864658,,,,
2021-05-01,HNS,Handshake,190,0.67537282,255052619.2375727,377647147.51636,,,,
2021-05-01,AVA,Travala.com,191,5.13073263,255686226.5229172,49834252.75883155,,,,
2021-05-01,HIVE,Hive,192,0.64533264,255147737.91863787,395373986.401,,,,
2021-05-01,ROSE,Oasis Network,193,0.16710417,250656258.761865,1500000000.0,,,,
2021-05-01,SCRT,Secret,194,3.59353874,250482144.73565263,69703477.0,,,,
2021-05-01,RIF,RSK Infrastructure Framework,195,0.34786452,250821914.6336653,721033342.8044627,,,,
2021-05-01,TRAC,OriginTrail,196,0.69567792,248319817.9889645,356946525.96515,,,,
2021-05-01,RDD,ReddCoin,197,0.00814534,234656670.48123825,28808713173.7886,,,,
2021-05-01,POLY,Polymath,198,0.41060029,250602305.9958965,610331537.9961452,,,,
2021-05-01,RLC,iExec RLC,199,3.06051762,245058073.8609,80070793.23876736,,,,
2021-05-01,CVT,CyberVein,200,0.23117694,245141069.48823065,1060404495.64999,,,,
2021-06-01,BTC,Bitcoin,1,36684.92451667,686891021224.9233,18724068.0,21000000.0,89.16222857142857,12.155115010263795,2275932.0
2021-06-01,ETH,Ethereum,2,2633.51841662,305798597367.0854,116117888.3115,,,,
2021-06-01,USDT,Tether,3,1.00010865,61790048178.68665,61783335673.66168,,,,
2021-06-01,ADA,Cardano,4,1.73475328,55422434614.773285,31948309440.7478,45000000000.0,70.99624320166178,40.85252330317577,13051690559.252201
2021-06-01,BNB,Binance Coin,5,362.79464562,55664633493.58419,153432897.0,137737824.1,111.39488953201781,-10.22927495138152,-15695072.900000006
2021-06-01,DOGE,Dogecoin,6,0.37007655,48050998400.69608,129840700870.73209,,,,
2021-06-01,XRP,XRP,7,1.01100086,46658714117.170815,46151013329.0,100000000000.0,46.151013329,116.6799660218139,53848986671.0
2021-06-01,USDC,USD Coin,8,1.00002504,22666917055.266407,22666349571.427345,,,,
2021-06-01,DOT,Polkadot,9,22.81084573,21534458659.279594,944044728.1968873,,,,
2021-06-01,UNI,Uniswap,10,27.3952343,15498319588.836037,565730499.7269734,,,,
2021-06-01,ICP,Internet Computer,11,107.59419486,13346924539.2781,124048742.19,,,,
2021-06-01,LINK,Chainlink,12,30.69901269,13185519244.07061,429509553.9174637,1000000000.0,42.95095539174637,132.82369178501764,570490446.0825362
2021-06-01,BCH,Bitcoin Cash,13,691.4038794,12965590139.899548,18752556.25,21000000.0,89.2978869047619,11.984732748102008,2247443.75
2021-06-01,LTC,Litecoin,14,182.9806911,12214402940.366043,66752414.51538747,84000000.0,79.46716013736604,25.838144747013903,17247585.484612532
2021-06-01,MATIC,Polygon,15,1.82116372,11404290496.30988,6262089653.0,,,,
2021-06-01,XLM,Stellar,16,0.41770956,9655686712.0842,23115790620.566788,50001806812.0,46.22991066598657,116.31017356383194,26886016191.433212
2021-06-01,BUSD,Binance USD,17,1.00030328,8722248629.771557,8719604151.71,,,,
2021-06-01,SOL,Solana,18,30.9852604,8447741686.951626,272637427.5772577,,,,
2021-06-01,ETC,Ethereum Classic,19,67.78890448,7884751115.791187,116313299.0,210700000.0,55.20327432368296,81.14867501092888,94386701.0
2021-06-01,VET,VeChain,20,0.12071564,7763896019.246467,64315576989.0,86712634466.0,74.17094104575743,34.823690504759995,22397057477.0
2021-06-01,THETA,THETA,21,7.50549394,7505493941.65854,1000000000.0,1000000000.0,100.0,0.0,0.0
2021-06-01,WBTC,Wrapped Bitcoin,22,36706.41877206,6820444582.44822,185810.67863911,,,,
2021-06-01,EOS,EOS,23,6.30136208,6010797611.233414,953888625.8684,,,,
2021-06-01,TRX,TRON,24,0.07613585,5455869263.306632,71659657369.49,,,,
2021-06-01,FIL,Filecoin,25,69.21102279,5223872273.727954,75477461.0,,,,
2021-06-01,XMR,Monero,26,265.77483576,4763372571.648336,17922586.83219938,,,,
2021-06-01,AAVE,Aave,27,372.8724613,4767779049.302237,12786621.55048407,,,,
2021-06-01,DAI,Dai,28,1.00120545,4654354565.356889,4648750730.682349,,,,
2021-06-01,NEO,Neo,29,53.90458853,3802366660.699864,70538831.0,,,,
2021-06-01,MKR,Maker,30,3597.72082828,3567143993.124902,991501.05397005,,,,
2021-06-01,SHIB,SHIBA INU,31,8.82e-06,3482161988.39124,394796000000000.0,589552695333683.0,66.96534561283755,49.33096974986652,194756695333683.0
2021-06-01,KLAY,Klaytn,32,1.37505261,3395454179.751445,2469326749.0,,,,
2021-06-01,BSV,Bitcoin SV,33,175.76927468,3295455576.141039,18748757.89423905,,,,
2021-06-01,XTZ,Tezos,34,3.66783048,3220020754.3965845,877908827.70234,,,,
2021-06-01,FTT,FTX Token,35,33.79913332,3188845395.955343,94346957.523749,352170015.0,26.790173355261093,273.27119415732284,257823057.476251
2021-06-01,CRO,Crypto.com Coin,36,0.12308763,3109564603.492126,25263013692.0,100000000000.0,25.263013692,295.8355927727928,74736986308.0
2021-06-01,MIOTA,IOTA,37,1.12229265,3119446418.892889,2779530283.0,,,,
2021-06-01,KSM,Kusama,38,368.18825323,3118590608.362212,8470098.05726206,,,,
2021-06-01,CAKE,PancakeSwap,39,17.83996078,2941811830.934148,164900128.85893455,450000000.0,36.64447307976324,172.89244897131462,285099871.1410655
2021-06-01,ATOM,Cosmos,40,13.75741809,2899613353.395381,210767262.762866,,,,
2021-06-01,HT,Huobi Token,41,15.71979228,2752130564.8353467,175074232.25441208,,,,
2021-06-01,ALGO,Algorand,42,0.89469735,2738590944.588312,3060913225.486665,10000000000.0,30.60913225486665,226.6998854046268,6939086774.513335
2021-06-01,LEO,UNUS SED LEO,43,2.67381569,2550697523.3543944,953954130.0,,,,
2021-06-01,LUNA,Terra,44,6.30398898,2583589497.957046,409834075.84562194,,,,
2021-06-01,BTT,BitTorrent,45,0.00375558,2478503822.892542,659952625000.0,,,,
2021-06-01,RUNE,THORChain,46,11.5231078,2460607567.485755,213536800.16348216,,,,
2021-06-01,AVAX,Avalanche,47,17.77317078,2315723239.2489347,130293196.83855128,715748719.0,18.20376249091845,449.3369848672126,585455522.1614487
2021-06-01,COMP,Compound,48,427.79347678,2235036687.5788813,5224569.35155523,,,,
2021-06-01,DCR,Decred,49,161.54897329,2097447477.6025589,12983353.8085165,21000000.0,61.82549432626905,61.745572906015525,8016646.1914834995
2021-06-01,BTCB,Bitcoin BEP2,50,36727.18893274,2005231892.728681,54598.0226366,,,,
2021-06-01,UST,TerraUSD,51,0.99963731,1945845548.803357,1946551547.059995,,,,
2021-06-01,DASH,Dash,52,191.51205618,1946216991.008794,10162373.21973449,18900000.0,53.76917047478567,85.98017993767203,8737626.78026551
2021-06-01,HBAR,Hedera Hashgraph,53,0.22556012,1934786425.69918,8577697265.0,50000000000.0,17.155394530000002,482.90702568878777,41422302735.0
2021-06-01,TFUEL,Theta Fuel,54,0.36502465,1935073917.182656,5301214400.0,,,,
2021-06-01,ZEC,Zcash,55,154.1847785,1834664916.10695,11899131.25,21000000.0,56.662529761904764,76.48347227029704,9100868.75
2021-06-01,EGLD,Elrond,56,101.42830569,1780427032.7505276,17553551.94701831,,,,
2021-06-01,CEL,Celsius,57,7.19865097,1719495108.1019862,238863519.826,,,,
2021-06-01,XEM,NEM,58,0.1885995,1697395457.7072406,8999999999.0,,,,
2021-06-01,YFI,yearn.finance,59,45135.83784427,1653552868.4771805,36635.03210425,,,,
2021-06-01,TEL,Telcoin,60,0.03183371,1656215833.07194,52027110195.29,,,,
2021-06-01,CHZ,Chiliz,61,0.27242569,1580056792.6691115,5799955193.590197,,,,
2021-06-01,SUSHI,SushiSwap,62,12.05412458,1533820368.0366914,127244443.0,,,,
2021-06-01,HOT,Holo,63,0.00853659,1474045457.8882892,172673864847.79962,,,,
2021-06-01,SNX,Synthetix,64,12.69180802,1457546689.7330654,114841533.01197928,339889850.089,33.787867740654235,195.96422232847206,225048317.0770207
2021-06-01,WAVES,Waves,65,13.21363209,1390856078.7895029,105259180.0,,,,
2021-06-01,ZIL,Zilliqa,66,0.11803998,1338126051.875528,11336210251.759533,,,,
2021-06-01,MANA,Decentraland,67,0.82895144,1310132237.4494576,1580469221.488471,,,,
2021-06-01,ENJ,Enjin Coin,68,1.57063639,1310430819.798632,834331121.3990188,,,,
2021-06-01,HNT,Helium,69,15.2386788,1293120359.29435,84857773.83822937,223000000.0,38.052813380371916,162.79265871989682,138142226.16177064
2021-06-01,PAX,Paxos Standard,70,1.00007364,1254848611.2952318,1254756209.4,,,,
2021-06-01,NEAR,NEAR Protocol,71,3.2249991,1261938426.9808142,391298846.0,,,,
2021-06-01,ZEN,Horizen,72,105.3715092,1174411570.0452487,11145437.5,21000000.0,53.07351190476191,88.41790643032182,9854562.5
2021-06-01,QTUM,Qtum,73,11.8134878,1162617110.148575,98414382.7260568,,,,
2021-06-01,TUSD,TrueUSD,74,1.00025772,1125813354.0039237,1125523285.34,,,,
2021-06-01,STX,Stacks,75,0.97430076,1120171513.6667535,1149718401.947684,,,,
2021-06-01,BAT,Basic Attention Token,76,0.74746526,1118219145.6673536,1496014870.225825,,,,
2021-06-01,NEXO,Nexo,77,1.97071618,1103601083.1238773,560000011.0,1000000000.0,56.0000011,78.57142506377558,439999989.0
2021-06-01,MDX,Mdex,78,2.46709645,1080562493.8709354,437989561.288,,,,
2021-06-01,BTG,Bitcoin Gold,79,58.95552247,1032542515.7040948,17513923.589,,,,
2021-06-01,REV,Revain,80,0.0120567,1025560850.7009273,85061485689.83401,,,,
2021-06-01,ONE,Harmony,81,0.09740192,991978151.50867,10184379874.793123,,,,
2021-06-01,ONT,Ontology,82,1.11442734,961304642.1166532,862599654.0,,,,
2021-06-01,GRT,The Graph,83,0.76882407,957698670.312444,1245666867.0,,,,
2021-06-01,NANO,Nano,84,7.15513768,953409912.3123398,133248297.197,,,,
2021-06-01,DGB,DigiByte,85,0.06601419,948104490.6545926,14362131298.331026,,,,
2021-06-01,BNT,Bancor,86,4.63187436,939236884.9516498,202776848.4630232,,,,
2021-06-01,OMG,OMG Network,87,6.32891369,887601020.5792994,140245398.24513277,,,,
2021-06-01,ZRX,0x,88,1.02623631,864010137.8311056,841921227.7331058,,,,
2021-06-01,HUSD,HUSD,89,1.00013083,835711644.6218071,835602320.846305,,,,
2021-06-01,CELO,Celo,90,3.40726638,837267451.1868179,245729966.0,,,,
2021-06-01,UMA,UMA,91,13.60370316,826664856.2471867,60767634.10304389,,,,
2021-06-01,CHSB,SwissBorg,92,0.82021094,820210944.80787,1000000000.0,,,,
2021-06-01,SC,Siacoin,93,0.01713039,820034673.6868887,47870182992.0,,,,
2021-06-01,OKB,OKB,94,13.39079676,803447805.6228486,60000000.0,21000000.0,285.7142857142857,-65.0,-39000000.0
2021-06-01,FTM,Fantom,95,0.30897425,786341392.791912,2545006273.0,,,,
2021-06-01,BAKE,BakeryToken,96,4.04745144,763826659.6931895,188717930.44942987,,,,
2021-06-01,ANKR,Ankr,97,0.10723203,750220209.8130202,6996232711.125,,,,
2021-06-01,CRV,Curve DAO Token,98,2.04584846,735193720.6125,359358836.43890613,3030303030.299,11.858841602499675,743.2526831197528,2670944193.8600936
2021-06-01,RVN,Ravencoin,99,0.08076907,718816900.7717012,8899655000.0,,,,
2021-06-01,ICX,ICON,100,1.14441476,719083980.2810977,628342104.6674302,,,,
2021-06-01,XDC,XinFin Network,101,0.05778942,709086533.6408793,12270179139.4,,,,
2021-06-01,REN,Ren,102,0.62431018,622539042.3037336,997163051.0169291,,,,
2021-06-01,KCS,KuCoin Token,103,7.40040981,592910754.5848674,80118638.0,200000000.0,40.059319,149.62980523957484,119881362.0
2021-06-01,FLOW,Flow,104,13.42143765,569463130.6987877,42429369.0,,,,
2021-06-01,VGX,Voyager Token,105,2.46675907,548348721.6050802,222295208.0,,,,
2021-06-01,QNT,Quant,106,45.63725232,550966590.336756,12072738.0,14881364.0,81.1265553345782,23.264200714038523,2808626.0
2021-06-01,LPT,Livepeer,107,25.28823764,535216833.61962175,21164655.33252989,,,,
2021-06-01,WRX,WazirX,108,1.83533679,539155136.7884558,293763596.010102,,,,
2021-06-01,IOST,IOST,109,0.03134632,515780970.6674719,16454275775.0,,,,
2021-06-01,1INCH,1inch,110,3.12232807,523237717.180209,167579352.59821627,,,,
2021-06-01,AR,Arweave,111,15.49149283,517333771.071643,33394701.0,,,,
2021-06-01,BCD,Bitcoin Diamond,112,2.70512754,504487075.1633455,186492897.953,,,,
2021-06-01,RSR,Reserve Rights,113,0.03763835,495320611.676442,13159999000.0,100000000000.0,13.159999,659.8784771944132,86840001000.0
2021-06-01,LSK,Lisk,114,3.62516209,464746782.54342407,128200276.39837024,,,,
2021-06-01,LRC,Loopring,115,0.37297841,457035816.2516344,1225368032.8054547,,,,
2021-06-01,RLC,iExec RLC,116,5.31869857,425872413.4982428,80070793.23876736,,,,
2021-06-01,XVG,Verge,117,0.02567908,422599543.4142961,16456958844.459188,,,,
2021-06-01,KNC,Kyber Network Crystal Legacy,118,2.05334557,421028432.2487647,205045092.1153012,,,,
2021-06-01,SKL,SKALE Network,119,0.418513,401292451.4549877,958853025.0,,,,
2021-06-01,ERG,Ergo,120,12.50534704,400326521.6519602,32012428.0,,,,
2021-06-01,RENBTC,renBTC,121,36710.20354902,374222655.8030456,10193.96842361,,,,
2021-06-01,DENT,Dent,122,0.00383162,376499497.2931435,98261255758.73589,,,,
2021-06-01,CKB,Nervos Network,123,0.01399524,371213158.89937687,26524252887.26052,,,,
2021-06-01,GT,GateToken,124,4.49197841,355972666.14040947,79246299.45724307,300000000.0,26.41543315241436,278.5665728932408,220753700.54275692
2021-06-01,CFX,Conflux Network,125,0.40997474,343773480.86596274,838523563.6864878,,,,
2021-06-01,SNT,Status,126,0.09917436,344182998.9233694,3470483788.0,,,,
2021-06-01,USDN,Neutrino USD,127,0.99483841,338205093.6188716,339959825.416422,,,,
2021-06-01,OGN,Origin Protocol,128,1.05502856,331349543.45347923,314066895.0,,,,
2021-06-01,BTMX,ASD (BTMX),129,0.44416407,330368789.2493952,743798994.444,,,,
2021-06-01,VTHO,VeThor Token,130,0.00906983,327162976.13343626,36071547113.0,,,,
2021-06-01,XVS,Venus,131,31.85612928,321140842.8298148,10080975.0,,,,
2021-06-01,REEF,Reef,132,0.02507899,317667176.47346616,12666667338.0,,,,
2021-06-01,MAID,MaidSafeCoin,133,0.69541372,314711156.9713232,452552412.0,,,,
2021-06-01,GLM,Golem,134,0.30571775,305717750.00472,1000000000.0,,,,
2021-06-01,STORJ,Storj,135,1.05821677,304282745.5564731,287542926.41692907,,,,
2021-06-01,BTCST,Bitcoin Standard Hashrate Token,136,35.75111318,302600638.14623934,8464089.96118484,,,,
2021-06-01,EWT,Energy Web Token,137,9.61834711,289148078.03566945,30062138.0,,,,
2021-06-01,ONG,Ontology Gas,138,1.01861695,280124980.0344509,275005221.8394304,,,,
2021-06-01,GNO,Gnosis,139,181.69191129,273371287.7312974,1504587.0,,,,
2021-06-01,OCEAN,Ocean Protocol,140,0.60998684,264750660.12023452,434026836.7678136,,,,
2021-06-01,NKN,NKN,141,0.37455047,262185327.238184,700000000.0,,,,
2021-06-01,REP,Augur,142,23.46396475,258103612.2954311,11000000.0,,,,
2021-06-01,INJ,Injective Protocol,143,9.34513402,257659678.56282213,27571533.82,,,,
2021-06-01,IOTX,IoTeX,144,0.02629267,250852593.40500247,9540779324.30788,,,,
2021-06-01,KAVA,Kava.io,145,3.5432192,248635281.0292438,70172142.0,,,,
2021-06-01,CTSI,Cartesi,146,0.68358102,248616207.92070097,363696768.85,,,,
2021-06-01,NMR,Numeraire,147,49.2283703,244741314.8754235,4971550.21347982,,,,
2021-06-01,ABBC,ABBC Coin,148,0.28323321,240648596.78309217,849648248.8696418,,,,
2021-06-01,CELR,Celer Network,149,0.04379733,245317827.0776373,5601205664.798,,,,
2021-06-01,FET,Fetch.ai,150,0.32678813,243821093.2018871,746113681.0,2719493897.0,27.435754933043704,264.4878744690918,1973380216.0
2021-06-01,WAXP,WAX,151,0.15077686,240237611.0577393,1593332106.6985085,,,,
2021-06-01,OXT,Orchid,152,0.39413866,235809093.7050269,598289689.5716798,,,,
2021-06-01,PROM,Prometeus,153,14.32893096,235710914.3726377,16450000.0,,,,
2021-06-01,ALPHA,Alpha Finance Lab,154,0.82407572,235338747.7784569,285579035.0,,,,
2021-06-01,SRM,Serum,155,4.59402695,229701347.667502,50000000.0,,,,
2021-06-01,SAND,The Sandbox,156,0.32313285,226803205.05537564,701888415.2233225,,,,
2021-06-01,FUN,FUNToken,157,0.02158737,222325755.565911,10298879188.66342,,,,
2021-06-01,CVC,Civic,158,0.32768324,219547772.1295614,670000000.0,,,,
2021-06-01,ARDR,Ardor,159,0.21998962,219769517.4155045,998999495.0,,,,
2021-06-01,STMX,StormX,160,0.02481497,214175539.2712508,8630900054.209724,,,,
2021-06-01,STEEM,Steem,161,0.54855455,209343992.48558035,381628398.199,,,,
2021-06-01,UQC,Uquid Coin,162,20.13737809,201373780.8512901,10000000.0,,,,
2021-06-01,BAL,Balancer,163,29.0311747,201587570.8453284,6943831.0,,,,
2021-06-01,STRAX,Stratis,164,1.52440564,200975087.29984936,131838326.0,,,,
2021-06-01,KMD,Komodo,165,1.58391026,199534007.75869703,125975576.0019,,,,
2021-06-01,NU,NuCypher,166,0.30284112,196468179.08139732,648750000.0,,,,
2021-06-01,SXP,Swipe,167,2.04010341,194179698.6493968,95181302.0,,,,
2021-06-01,WOO,Wootrade,168,0.51203704,192646616.10843003,376235705.0,,,,
2021-06-01,ANT,Aragon,169,4.80277058,190235450.7086739,39609522.80952381,,,,
2021-06-01,DODO,DODO,170,1.72279356,190458213.03865445,110551965.0,,,,
2021-06-01,ORBS,Orbs,171,0.0846819,188836450.0271708,2229950518.201359,,,,
2021-06-01,MED,MediBloc,172,0.06744116,184662767.4081667,2738131491.110654,,,,
2021-06-01,AMPL,Ampleforth,173,0.86098343,179671331.99802858,208681521.08762136,,,,
2021-06-01,BAND,Band Protocol,174,8.55188316,175262571.637279,20494032.5175,,,,
2021-06-01,MCO,MCO,175,11.02334607,174100865.93448764,15793831.094963,,,,
2021-06-01,UBT,Unibright,176,1.15651472,173477206.66509444,149999999.24349335,,,,
2021-06-01,VLX,Velas,177,0.08169345,173547983.765033,2124380663.0,,,,
2021-06-01,BTS,BitShares,178,0.05797081,173616210.45184493,2994890000.0,,,,
2021-06-01,ZB,ZB Token,179,0.37040382,171603945.22172466,463288810.0,,,,
2021-06-01,HIVE,Hive,180,0.42488886,172363876.91901475,405668151.969,,,,
2021-06-01,HXRO,Hxro,181,0.75401243,169421519.24777773,224693272.1260891,,,,
2021-06-01,ZKS,ZKSwap,182,0.8472794,167286845.51971242,197440000.0,,,,
2021-06-01,ARK,Ark,183,1.20197944,155703788.1036634,129539477.48418084,,,,
2021-06-01,WIN,WINkLink,184,0.0005141,161225136.31785178,313607571387.0,,,,
2021-06-01,POLY,Polymath,185,0.24454889,151318088.77549416,618764164.5449315,,,,
2021-06-01,JST,JUST,186,0.06780999,153272723.00128904,2260326706.0,,,,
2021-06-01,MONA,MonaCoin,187,2.28487845,150184317.66257572,65729674.871168,,,,
2021-06-01,COTI,COTI,188,0.22547012,151006413.02126378,669740238.21,,,,
2021-06-01,FX,Function X,189,0.41734687,149799069.19777602,358931814.20830333,,,,
2021-06-01,DIVI,Divi,190,0.0641068,149177996.169335,2327022926.4874773,,,,
2021-06-01,BORA,BORA,191,0.17500492,149321939.40561512,853244246.7790345,,,,
2021-06-01,WAN,Wanchain,192,0.88144778,148989867.3474355,169028581.17449087,,,,
2021-06-01,MTL,Metal,193,2.22324214,145819884.1304668,65588845.12,,,,
2021-06-01,RIF,RSK Infrastructure Framework,194,0.19692031,144118098.054384,731860009.1554251,,,,
2021-06-01,XOR,Sora,195,410.62199828,143717699.39758882,350000.0,,,,
2021-06-01,AVA,Travala.com,196,2.89957573,144059628.76803955,49683002.75883155,,,,
2021-06-01,XHV,Haven Protocol,197,9.7253121,143192677.99025324,14723710.302,,,,
2021-06-01,UTK,Utrust,198,0.31284366,140779648.097649,450000000.0,,,,
2021-06-01,TOMO,TomoChain,199,1.71628008,139989757.3465043,81565800.0,,,,
2021-06-01,SUN,SUN,200,27.54454439,140038787.32846692,5084084.36,19900730000.0,0.02554722545353864,391331.93918206345,19895645915.64
2021-07-01,BTC,Bitcoin,1,33572.11765253,629339325297.7365,18745893.0,21000000.0,89.26615714285714,12.02453785477171,2254107.0
2021-07-01,ETH,Ethereum,2,2113.60552345,246278235669.2255,116520435.3115,,,,
2021-07-01,USDT,Tether,3,1.00022626,62392336245.08102,62378222787.33169,,,,
2021-07-01,BNB,Binance Coin,4,288.21840481,44222184819.38374,153432897.0,137737824.1,111.39488953201781,-10.22927495138152,-15695072.900000006
2021-07-01,ADA,Cardano,5,1.33561147,42667882477.120346,31946328269.464,45000000000.0,70.99184059880889,40.861258359425904,13053671730.536
2021-07-01,DOGE,Dogecoin,6,0.24454948,31852848923.393864,130251141098.34155,,,,
2021-07-01,XRP,XRP,7,0.66118021,30511435259.84324,46146927647.0,100000000000.0,46.146927647000005,116.6991500819903,53853072353.0
2021-07-01,USDC,USD Coin,8,1.00019184,25213067934.089424,25208231888.55972,,,,
2021-07-01,DOT,Polkadot,9,15.2789639,14620685887.856304,956916057.1100484,,,,
2021-07-01,BUSD,Binance USD,10,1.00015117,10306117547.64902,10304559804.05,,,,
2021-07-01,UNI,Uniswap,11,17.87039878,10279957542.374369,575250595.5685068,,,,
2021-07-01,BCH,Bitcoin Cash,12,498.19358749,9355381215.76648,18778606.25,21000000.0,89.42193452380953,11.829385633984419,2221393.75
